"","x"
"5077",158.457377966099
"5078",159.158967479203
"5079",159.306635818942
"5080",158.579705196989
"5081",158.912491458513
"5082",158.779986027965
"5083",159.212849526301
"5084",159.513145736393
"5085",159.400465374024
"5086",158.885779434358
"5087",158.856202142235
"5088",158.72102771828
"5089",159.521876321556
"5090",159.103353253195
"5091",159.111011668034
"5092",159.032446136331
"5093",159.068208607789
"5094",158.691968102767
"5095",158.799294943907
"5096",158.759057739365
"5097",159.406369151911
"5098",159.297240832874
"5099",158.954010731215
"5100",158.71830725853
"5101",159.872690054049
"5102",159.611539268477
"5103",159.068475707451
"5104",159.445952492945
"5105",158.477566650955
"5106",158.915917407612
"5107",159.235959319246
"5108",159.820723457116
"5109",159.414411937536
"5110",158.68359290428
"5111",158.872753028935
"5112",159.337083668281
"5113",158.995982246866
"5114",159.177154819931
"5115",159.264339311577
"5116",158.999863473495
"5117",159.500976249424
"5118",159.148679737851
"5119",159.355491714705
"5120",159.225431842837
"5121",158.99932627128
"5122",159.260046667777
"5123",158.793567029586
"5124",159.333912166825
"5125",159.498493728062
"5126",159.046367319664
"5127",158.854463956999
"5128",159.39406388942
"5129",159.103807179945
"5130",158.611622266375
"5131",158.903246485426
"5132",158.913949745656
"5133",159.195284678353
"5134",158.960840354815
"5135",159.09446606117
"5136",159.052975367768
"5137",159.267586730613
"5138",158.51428882379
"5139",159.112733188032
"5140",159.23478227355
"5141",159.532093571803
"5142",159.623855423672
"5143",158.792729933816
"5144",159.47311889122
"5145",159.279645383341
"5146",159.302843960969
"5147",159.596027465226
"5148",158.994057374671
"5149",158.597091640671
"5150",159.289942018635
"5151",158.99763342955
"5152",159.1738166502
"5153",159.198143812882
"5154",158.785904789197
"5155",159.324670491449
"5156",159.477164397928
"5157",159.39265382955
"5158",159.390561268964
"5159",159.139944558925
"5160",159.029597448176
"5161",159.228913476361
"5162",158.623416150829
"5163",159.158393373135
"5164",159.643464439465
"5165",159.275120269387
"5166",158.854708964793
"5167",158.656805786742
"5168",158.658792121574
"5169",158.820947084433
"5170",159.356131149677
"5171",159.087013475229
"5172",159.503801099064
"5173",159.096075647732
"5174",159.422891510909
"5175",158.715813108942
"5176",159.517951767771
"5177",159.135155562268
"5178",158.944787610298
"5179",159.597394952501
"5180",158.713547080816
"5181",158.415814985238
"5182",158.590448625178
"5183",158.592978317275
"5184",158.822873062241
"5185",159.244819623046
"5186",159.599819081151
"5187",159.385030074192
"5188",158.755890053223
"5189",159.650440682089
"5190",158.777832847103
"5191",159.315594127544
"5192",158.979459116791
"5193",158.667500103413
"5194",159.019114529859
"5195",158.583501618194
"5196",159.347527910842
"5197",158.542368660761
"5198",158.615044088217
"5199",158.718613826474
"5200",159.571513374653
"5201",159.021155393898
"5202",158.998731178317
"5203",159.151975449926
"5204",159.217053612343
"5205",159.063253380152
"5206",158.440036207201
"5207",159.471172418395
"5208",158.940980678034
"5209",159.422686826682
"5210",160.064294900616
"5211",158.910462812544
"5212",159.317667610672
"5213",158.756256523141
"5214",159.772019147233
"5215",158.835288458911
"5216",158.975303945398
"5217",159.548643429962
"5218",159.124813739074
"5219",159.426595038873
"5220",158.36567208492
"5221",158.947553313116
"5222",159.071086137246
"5223",159.209933836701
"5224",158.957965270905
"5225",159.178931873334
"5226",158.893223254265
"5227",159.607099687931
"5228",159.252164405381
"5229",158.916116768856
"5230",159.026655123282
"5231",157.965487501122
"5232",159.549734144724
"5233",159.445240445148
"5234",158.772308377311
"5235",159.135168200134
"5236",158.664050953942
"5237",159.295893002873
"5238",159.438107774711
"5239",159.529502563332
"5240",159.0896608344
"5241",159.34119420915
"5242",158.733699608824
"5243",159.722588985701
"5244",159.210801967496
"5245",158.651759208806
"5246",158.405092940776
"5247",159.149971775549
"5248",158.82182508972
"5249",159.240464719195
"5250",158.664601286014
"5251",159.441207635466
"5252",159.226387080902
"5253",159.042005733144
"5254",159.387501436793
"5255",159.16820475933
"5256",159.263536332555
"5257",159.517518378178
"5258",159.432706667176
"5259",159.121518720333
"5260",159.037326034412
"5261",158.582212713304
"5262",159.05322897441
"5263",159.012013648741
"5264",158.464883720565
"5265",159.292963719991
"5266",159.321764901342
"5267",159.060862941947
"5268",159.178878223341
"5269",158.831406677912
"5270",159.13842096187
"5271",159.59929682839
"5272",159.086291864539
"5273",158.806132784963
"5274",158.79866509028
"5275",159.243007302744
"5276",159.315465398802
"5277",159.072788422411
"5278",159.385481394572
"5279",158.940274933971
"5280",158.515118846236
"5281",159.516521534686
"5282",159.491312742956
"5283",159.623204041481
"5284",159.064567749527
"5285",158.906725415558
"5286",158.872872016114
"5287",159.386891421207
"5288",159.634761396313
"5289",158.753658031295
"5290",158.712856895714
"5291",159.299509835298
"5292",158.821846464605
"5293",159.134185229117
"5294",158.746330164511
"5295",159.306261261241
"5296",158.36194265707
"5297",159.478519611867
"5298",159.210862002968
"5299",159.223906373886
"5300",158.895697691406
"5301",159.180913950721
"5302",159.546872900328
"5303",159.5348084168
"5304",159.733085735122
"5305",158.344688311292
"5306",158.915598174789
"5307",159.624431978378
"5308",159.02623194639
"5309",159.25370459781
"5310",159.443205074573
"5311",159.205332210081
"5312",159.545019346056
"5313",159.142326314332
"5314",158.969696574773
"5315",159.399261557701
"5316",158.781275026908
"5317",158.745406882484
"5318",158.773828200351
"5319",159.124991019331
"5320",159.286953220071
"5321",158.886336170681
"5322",158.777831363667
"5323",159.182182554408
"5324",158.717842763999
"5325",159.739505083843
"5326",158.522676085054
"5327",159.319749008818
"5328",158.967571408817
"5329",159.287628326259
"5330",160.008599367807
"5331",159.838127495313
"5332",158.727598862526
"5333",159.135734909106
"5334",159.460490539312
"5335",158.89965520089
"5336",159.305295809449
"5337",159.276982460692
"5338",159.723887421924
"5339",159.148853468845
"5340",158.906459014897
"5341",158.41034484422
"5342",159.39344989075
"5343",158.737627265415
"5344",159.306657282005
"5345",159.007745057469
"5346",158.599109265312
"5347",159.121146373368
"5348",158.552608825093
"5349",159.984809791666
"5350",159.620715607793
"5351",158.963076606193
"5352",158.882978191298
"5353",159.178415945657
"5354",159.04008806445
"5355",159.361386166319
"5356",158.496465753428
"5357",158.772852424273
"5358",158.667784872983
"5359",159.680793595152
"5360",158.3754585521
"5361",159.204134788096
"5362",159.157355389492
"5363",159.595400948376
"5364",159.084087937989
"5365",159.108171009204
"5366",159.406472276563
"5367",159.131291441443
"5368",158.798823572618
"5369",159.035031491982
"5370",159.360998715561
"5371",159.002943271765
"5372",159.402063125053
"5373",159.20818646924
"5374",159.805472981528
"5375",158.93556737256
"5376",158.905108767215
"5377",158.742385662043
"5378",158.555821854912
"5379",159.428723713922
"5380",159.12813201265
"5381",159.353181457676
"5382",158.967213670538
"5383",159.474915332638
"5384",159.228102980951
"5385",158.905873564661
"5386",158.891649684009
"5387",159.214453044521
"5388",158.970905452704
"5389",158.770349355313
"5390",158.999777159695
"5391",159.255406470372
"5392",159.082690012651
"5393",158.889312051869
"5394",159.506959398687
"5395",159.385017467638
"5396",159.46951593399
"5397",158.859230816046
"5398",158.953119357683
"5399",159.691063032633
"5400",159.150733675181
"5401",159.195206810731
"5402",159.039698599932
"5403",158.625632090831
"5404",158.873446010221
"5405",158.902114757232
"5406",158.344582460889
"5407",158.299354088083
"5408",159.122462113679
"5409",159.89683409917
"5410",159.399048492245
"5411",159.200234702176
"5412",159.748230599847
"5413",158.876962034362
"5414",159.351475218645
"5415",159.587399178174
"5416",158.728864905901
"5417",159.815355027135
"5418",159.607474935363
"5419",159.228767682412
"5420",159.581760962864
"5421",159.064465675269
"5422",159.342561443717
"5423",159.48133577829
"5424",158.929229403616
"5425",159.567563915536
"5426",158.639274564545
"5427",158.354990843602
"5428",159.178817142177
"5429",159.35917929972
"5430",159.540521380292
"5431",158.679568143918
"5432",158.518280242678
"5433",158.957274521789
"5434",158.701804427638
"5435",159.153101101039
"5436",159.952917679626
"5437",159.295119630177
"5438",159.317459353406
"5439",158.700816696468
"5440",159.381255664548
"5441",159.208432621004
"5442",158.711613718736
"5443",158.518596598489
"5444",158.951132368413
"5445",158.630533064971
"5446",159.61705360231
"5447",158.942575495651
"5448",159.33883205252
"5449",159.399056151416
"5450",159.242790473119
"5451",159.443121878178
"5452",159.510013484517
"5453",159.556386763687
"5454",158.846912122862
"5455",158.754243736583
"5456",159.074762030909
"5457",158.732988122903
"5458",159.350227615558
"5459",158.931272684223
"5460",158.657959201979
"5461",159.420952322085
"5462",159.130704037052
"5463",159.167949070251
"5464",159.332449175298
"5465",158.997902198035
"5466",158.85002698174
"5467",159.545542125924
"5468",159.820763756376
"5469",158.877757138821
"5470",158.720748303346
"5471",159.47756160562
"5472",158.84031056061
"5473",158.588109502575
"5474",159.275610766273
"5475",159.727832061393
"5476",159.132962862592
"5477",158.413735783934
"5478",158.852811229012
"5479",158.83326315355
"5480",159.526406816027
"5481",159.076972291404
"5482",158.818580862812
"5483",159.496483641795
"5484",159.113476986616
"5485",159.364473749687
"5486",158.545242668555
"5487",159.70465932892
"5488",158.721840667598
"5489",158.92696250066
"5490",159.576849429258
"5491",158.884552350367
"5492",158.594142719653
"5493",159.061616441046
"5494",159.266807980923
"5495",158.914068659495
"5496",159.262063351834
"5497",158.748599814905
"5498",159.306550635347
"5499",159.165810286118
"5500",159.068936016864
"5501",159.193139671013
"5502",159.314526519282
"5503",159.228450894271
"5504",159.523368341318
"5505",159.18132192331
"5506",159.283629757629
"5507",160.063017709244
"5508",159.263144738589
"5509",159.508723819866
"5510",158.802243489432
"5511",159.590099704646
"5512",159.649992038786
"5513",158.829277841471
"5514",158.963977240131
"5515",158.692111017424
"5516",158.560314218352
"5517",159.394848269883
"5518",159.174439559577
"5519",158.82602952215
"5520",159.18274344948
"5521",159.155485144579
"5522",158.855526121681
"5523",158.505013918017
"5524",159.460632113503
"5525",158.827772170833
"5526",159.286273922364
"5527",159.393508982181
"5528",159.100048047925
"5529",159.311943335051
"5530",158.777898547354
"5531",159.40171954809
"5532",158.785762198099
"5533",159.468087971354
"5534",159.467065882054
"5535",159.275809078182
"5536",158.796646697886
"5537",159.489659409975
"5538",159.14298054075
"5539",158.86499541456
"5540",159.001445465979
"5541",158.920666379914
"5542",159.463307970711
"5543",158.756518326066
"5544",159.445950999605
"5545",159.079584745295
"5546",158.975145525245
"5547",158.660708504067
"5548",158.363230519203
"5549",159.346416186291
"5550",159.147297618552
"5551",159.032916266031
"5552",159.180302790414
"5553",159.479637859014
"5554",159.561844373176
"5555",159.455716355226
"5556",159.443560985762
"5557",159.712115462149
"5558",159.507424921259
"5559",159.26439646144
"5560",158.815100143572
"5561",159.146181362351
"5562",158.875904630306
"5563",158.761359472538
"5564",159.613169453936
"5565",158.913156783279
"5566",159.002855410175
"5567",158.681812683036
"5568",159.691873418748
"5569",159.29840132802
"5570",159.384111498911
"5571",159.176026529552
"5572",158.952266782027
"5573",159.507584198665
"5574",159.140368125643
"5575",158.492455348176
"5576",159.015137244863
"5577",159.404750868934
"5578",159.293187836897
"5579",158.916226553682
"5580",159.169896488521
"5581",158.89781329775
"5582",158.736806217139
"5583",158.815936293802
"5584",158.970433435689
"5585",159.310293284355
"5586",158.907931070039
"5587",159.246551989264
"5588",159.072814430963
"5589",158.643493199779
"5590",159.021651868988
"5591",159.6445547647
"5592",159.280206241906
"5593",159.11952890128
"5594",158.770169595301
"5595",158.847642032909
"5596",159.057392065561
"5597",158.915855135247
"5598",158.974016590851
"5599",158.721885996785
"5600",159.591950707738
"5601",159.256420168753
"5602",159.23546140106
"5603",158.726048174402
"5604",159.138105593243
"5605",159.502512684637
"5606",158.864706641706
"5607",158.979644830289
"5608",159.075562877
"5609",158.576583041279
"5610",159.279272241977
"5611",159.186872666008
"5612",159.137205929704
"5613",158.912414699306
"5614",159.033326583823
"5615",158.75672964929
"5616",159.182938213949
"5617",159.730000565412
"5618",159.363651686815
"5619",158.712446380833
"5620",160.198633283084
"5621",159.035956059684
"5622",159.415344009978
"5623",158.641650106415
"5624",159.248748737782
"5625",159.0423180533
"5626",159.655822351303
"5627",159.350186171924
"5628",158.627103219958
"5629",159.314521725012
"5630",159.148273408943
"5631",159.540965215849
"5632",159.338062260823
"5633",159.444198570787
"5634",159.314216828162
"5635",158.962169069217
"5636",159.756575485643
"5637",158.853780815254
"5638",159.050389792433
"5639",159.394232840931
"5640",159.121227656205
"5641",159.416623973712
"5642",159.551218001603
"5643",158.886972805334
"5644",159.438710810083
"5645",158.810486178902
"5646",159.048686648641
"5647",159.274227103581
"5648",158.918402620671
"5649",159.587168295026
"5650",159.654504068583
"5651",158.181989563299
"5652",158.832104644473
"5653",159.144612730626
"5654",158.907106890672
"5655",159.737501725949
"5656",159.327768305997
"5657",159.271254745543
"5658",159.129637149027
"5659",158.665565736475
"5660",159.159905872545
"5661",158.993602463562
"5662",159.367576017361
"5663",158.416203116357
"5664",159.074341900621
"5665",158.967578195754
"5666",159.575341435454
"5667",159.264788493335
"5668",159.591547081887
"5669",158.490746461427
"5670",159.069231960036
"5671",159.019594657035
"5672",159.107024279562
"5673",158.783416799002
"5674",159.500062645548
"5675",158.681204491269
"5676",159.504752112911
"5677",159.42875507813
"5678",158.935797498246
"5679",158.870580632071
"5680",159.332442459934
"5681",159.642384849641
"5682",159.136921708656
"5683",159.531009763881
"5684",159.03237857318
"5685",159.446094779571
"5686",159.358591421035
"5687",159.724197490479
"5688",159.820215155357
"5689",159.115437708412
"5690",158.85248479934
"5691",159.375823069381
"5692",159.148466440043
"5693",158.838973894581
"5694",159.133446987034
"5695",158.743509530878
"5696",159.258605910332
"5697",159.224593179796
"5698",159.56172705756
"5699",159.129062169318
"5700",159.341909769405
"5701",159.302518568033
"5702",159.029962278897
"5703",159.461371996695
"5704",158.540395265124
"5705",159.256456484369
"5706",158.832177556169
"5707",159.134769996992
"5708",159.412245441254
"5709",158.722910116543
"5710",158.402509184461
"5711",159.434700730478
"5712",159.096080638203
"5713",158.924898497681
"5714",159.07431110908
"5715",158.903386154622
"5716",158.528234060174
"5717",159.29218505485
"5718",159.369640464999
"5719",159.562862580392
"5720",159.188627729587
"5721",158.327353523715
"5722",159.679462968429
"5723",159.117305335954
"5724",158.924614096281
"5725",159.485256408986
"5726",159.141206643221
"5727",159.002053928793
"5728",158.418893524379
"5729",158.432086892416
"5730",158.997729551892
"5731",158.802801864217
"5732",159.427627490064
"5733",159.672206571663
"5734",159.134817837401
"5735",158.804967704997
"5736",159.143941713177
"5737",159.35485691841
"5738",159.202497930947
"5739",159.173096783777
"5740",159.551426902918
"5741",159.17397467109
"5742",158.84360898844
"5743",158.732101073571
"5744",159.376971544282
"5745",159.172837407313
"5746",158.819665307214
"5747",159.307811847133
"5748",158.959037867494
"5749",159.242600990029
"5750",159.430550611138
"5751",158.499283310829
"5752",159.695342890194
"5753",159.298802785787
"5754",159.082282673111
"5755",159.049269311615
"5756",158.932707502755
"5757",159.139834290118
"5758",159.67118277726
"5759",159.594561245586
"5760",158.919737162401
"5761",158.752419526177
"5762",158.838571339209
"5763",159.333633657327
"5764",159.135126646489
"5765",159.270164681303
"5766",159.198032030427
"5767",158.707541446387
"5768",159.232220453696
"5769",159.596680288981
"5770",158.949708492755
"5771",159.264000387975
"5772",159.034358897979
"5773",159.023649614121
"5774",158.817780806678
"5775",159.134865871329
"5776",158.625909182336
"5777",159.322243322349
"5778",159.113537298534
"5779",159.284396140851
"5780",158.943877107827
"5781",159.089329363787
"5782",159.626003319801
"5783",158.896584143706
"5784",159.39183956129
"5785",158.877670210009
"5786",159.739543790982
"5787",159.50430597621
"5788",159.70344214273
"5789",158.9253508032
"5790",159.470639204869
"5791",159.138688567326
"5792",159.050135247139
"5793",159.487752292423
"5794",159.164978209819
"5795",158.928712178918
"5796",158.557417687787
"5797",158.56090005553
"5798",158.950269723666
"5799",158.88639321369
"5800",159.138586565115
"5801",159.314504653429
"5802",158.764936717913
"5803",158.768959157065
"5804",159.19782296122
"5805",158.945587871415
"5806",159.27275518678
"5807",159.495303414853
"5808",159.042950717158
"5809",159.657291194871
"5810",158.705322972549
"5811",158.775224301646
"5812",159.024261348119
"5813",159.367200739037
"5814",158.470701763031
"5815",159.779381932652
"5816",159.070562076328
"5817",159.069500995474
"5818",159.646591581069
"5819",158.806901621761
"5820",159.472333784165
"5821",158.273548698414
"5822",159.121277128047
"5823",158.812663784569
"5824",158.790576400795
"5825",158.899967647346
"5826",158.810937121838
"5827",159.417575119452
"5828",159.542484985233
"5829",159.394527131124
"5830",158.907817152942
"5831",159.230437242694
"5832",159.20165112793
"5833",158.978640901957
"5834",159.822433927218
"5835",159.068229353013
"5836",158.704528356375
"5837",159.375713382687
"5838",159.103550123443
"5839",159.229987157896
"5840",159.620711368307
"5841",159.225348988909
"5842",158.74839237699
"5843",159.183019882236
"5844",159.181823758999
"5845",158.209995421498
"5846",158.551584160379
"5847",159.686114607692
"5848",159.053533240122
"5849",158.919474786993
"5850",158.773082198358
"5851",159.125842981136
"5852",158.906705341419
"5853",158.659686205764
"5854",159.296280064069
"5855",159.268111494951
"5856",158.923851471576
"5857",159.402755782241
"5858",158.68651962277
"5859",158.535592194912
"5860",159.125625649346
"5861",158.807085290981
"5862",159.040111694312
"5863",159.448796867068
"5864",159.1729332366
"5865",158.992032727172
"5866",159.517786995207
"5867",158.951699863828
"5868",159.42722880727
"5869",159.494782632976
"5870",159.267397897562
"5871",159.048362636023
"5872",159.227162943674
"5873",158.787207790209
"5874",158.732855345774
"5875",159.192002533581
"5876",159.569494362764
"5877",159.42031374065
"5878",158.57552590533
"5879",159.016946969735
"5880",158.800134594965
"5881",159.784974315198
"5882",159.353793302561
"5883",158.576596910036
"5884",158.988815777328
"5885",159.142932926237
"5886",159.083025098755
"5887",158.754984703662
"5888",158.878532902531
"5889",159.429699854904
"5890",159.169115602541
"5891",158.69737867717
"5892",159.267779844892
"5893",158.947654034518
"5894",158.384780273519
"5895",158.88262589209
"5896",159.333726490563
"5897",158.534362213683
"5898",159.318042159193
"5899",158.730875757014
"5900",159.22379504175
"5901",159.166557404593
"5902",158.708374193755
"5903",159.17791297065
"5904",159.378007739305
"5905",159.00091724931
"5906",159.170876986735
"5907",158.716934322306
"5908",159.584723228728
"5909",159.150358002278
"5910",159.580098547652
"5911",159.179954899725
"5912",159.44140293927
"5913",159.081523263965
"5914",159.27547104168
"5915",159.505532059295
"5916",158.799753021485
"5917",159.45427213161
"5918",159.259639806718
"5919",158.773509995088
"5920",158.883111657912
"5921",159.531095624909
"5922",158.438112295165
"5923",159.032107935177
"5924",158.641533281271
"5925",159.547860307824
"5926",159.146821830147
"5927",159.64433909711
"5928",159.155366232911
"5929",159.412553629549
"5930",159.730484256
"5931",159.394055455172
"5932",159.087556894286
"5933",159.119998920998
"5934",159.301199565156
"5935",158.964709138394
"5936",159.39660439727
"5937",158.866335214215
"5938",159.265662508345
"5939",159.474651458503
"5940",159.214735082478
"5941",159.502920097301
"5942",159.066868087108
"5943",159.363110813628
"5944",159.622034322256
"5945",159.149891195125
"5946",159.862254868195
"5947",158.665899059129
"5948",158.542130666333
"5949",159.272139946285
"5950",158.730158152422
"5951",158.995319632446
"5952",159.514049739595
"5953",159.375211349171
"5954",159.119004339167
"5955",158.820118309575
"5956",158.568825392124
"5957",159.899068123326
"5958",159.496301479114
"5959",159.141427963681
"5960",159.208171729257
"5961",158.883117904987
"5962",159.074183566955
"5963",159.26593112037
"5964",159.173035751278
"5965",159.2001583536
"5966",158.813569746832
"5967",159.176588703156
"5968",158.328858425765
"5969",159.20713667166
"5970",158.836580847524
"5971",159.977129892958
"5972",158.927717368833
"5973",159.628447020578
"5974",158.221462141075
"5975",158.90726023521
"5976",159.077867026409
"5977",159.09205768053
"5978",158.863266460246
"5979",159.071960658688
"5980",159.367020464488
"5981",159.270777916515
"5982",158.55160915762
"5983",158.816981344551
"5984",158.765574097114
"5985",158.832244165275
"5986",159.50605636232
"5987",158.864236012249
"5988",158.387909298159
"5989",158.963854879331
"5990",159.971560219082
"5991",158.994172577622
"5992",158.997506688827
"5993",159.227097819843
"5994",159.296504076727
"5995",159.085498825484
"5996",158.646663124948
"5997",159.370853041721
"5998",158.828495509342
"5999",158.919847709964
"6000",158.938530228935
"6001",158.714336576384
"6002",159.990392110112
"6003",158.370841475436
"6004",159.049514534288
"6005",159.454475977411
"6006",158.428967757837
"6007",159.395247092749
"6008",158.753640462319
"6009",159.743028329861
"6010",158.881321004506
"6011",158.83703240107
"6012",159.174910831218
"6013",159.278772161651
"6014",158.546533315853
"6015",159.125056429839
"6016",158.987299008758
"6017",159.565260202782
"6018",158.060115142321
"6019",159.187476906234
"6020",158.841391178708
"6021",158.583973141417
"6022",159.097676484936
"6023",159.032851734862
"6024",158.830392574391
"6025",159.706622854756
"6026",158.836194354035
"6027",158.814645686003
"6028",159.045257170744
"6029",159.106551294852
"6030",158.967784598668
"6031",159.121155693014
"6032",159.166059681531
"6033",159.624003571656
"6034",158.663616609478
"6035",159.157827558433
"6036",158.795118142992
"6037",158.199678022486
"6038",159.411935761469
"6039",159.187943881166
"6040",159.23262489983
"6041",159.199918475654
"6042",159.370708999787
"6043",159.293179514174
"6044",159.131621901017
"6045",159.26497579003
"6046",158.85663831598
"6047",159.221811261294
"6048",159.599942032823
"6049",159.353659587229
"6050",159.120954095464
"6051",159.107958163109
"6052",159.474880892279
"6053",159.268284220621
"6054",158.985244290992
"6055",159.3946012685
"6056",159.200353160215
"6057",159.188852590642
"6058",158.61791409189
"6059",159.696345318035
"6060",159.284048164147
"6061",158.538578954728
"6062",158.656314779969
"6063",158.895503799875
"6064",159.313519388993
"6065",159.348587062881
"6066",159.570427604827
"6067",159.335034859225
"6068",158.952532331642
"6069",159.283395650307
"6070",158.83168050692
"6071",159.048433013075
"6072",158.337511630226
"6073",158.810584465218
"6074",158.949081022501
"6075",158.843396691417
"6076",159.003054712855
"6077",159.391220049623
"6078",159.324803790866
"6079",159.42744344819
"6080",159.494889308151
"6081",158.836713846952
"6082",158.955466319879
"6083",159.565399407004
"6084",159.228849162334
"6085",159.192725345842
"6086",158.81438594363
"6087",159.021999592389
"6088",159.299426433721
"6089",158.991212425565
"6090",158.312912990258
"6091",159.914595034898
"6092",158.870666820471
"6093",158.591078572808
"6094",159.163726436094
"6095",159.59133167258
"6096",158.985682095358
"6097",158.317084050232
"6098",158.99225890936
"6099",159.06062279205
"6100",158.664617483836
"6101",158.92751747139
"6102",159.749220705933
"6103",159.270049165505
"6104",159.159657778918
"6105",159.222217398027
"6106",158.567141473113
"6107",159.262888872552
"6108",159.094264321441
"6109",159.21422782532
"6110",159.217622734246
"6111",158.871724974351
"6112",159.073185434126
"6113",159.459883020474
"6114",159.090333358845
"6115",159.019978183445
"6116",159.05830859662
"6117",159.046973770528
"6118",159.072608795591
"6119",159.071110052669
"6120",159.064988838239
"6121",159.057394074748
"6122",159.311940643529
"6123",158.561909584929
"6124",159.533061624702
"6125",159.023146890944
"6126",159.096963792485
"6127",159.362997698695
"6128",159.097425830752
"6129",159.509740806005
"6130",159.421265904879
"6131",159.249642316449
"6132",159.247041269894
"6133",159.41831062632
"6134",158.894673117419
"6135",159.503457630915
"6136",159.158050044785
"6137",158.907399963435
"6138",158.998657320755
"6139",158.840563870149
"6140",159.405322861353
"6141",158.915713638669
"6142",158.998392318862
"6143",158.787379479099
"6144",159.833972500914
"6145",158.904831253344
"6146",159.700087034998
"6147",158.855480606951
"6148",159.296958335812
"6149",158.881147529204
"6150",159.094613847007
"6151",159.158917963686
"6152",159.03755570687
"6153",159.360088670247
"6154",159.2012889413
"6155",159.385869978891
"6156",158.977547201386
"6157",159.531296409228
"6158",158.765642851162
"6159",159.174521647736
"6160",158.794435218175
"6161",158.72344134392
"6162",159.306734499248
"6163",159.059296488192
"6164",159.397904751898
"6165",158.640657953368
"6166",159.394253856839
"6167",159.066460392595
"6168",159.558772264294
"6169",159.345134311391
"6170",158.979191719107
"6171",159.497742233254
"6172",159.285222579061
"6173",158.906165365515
"6174",159.37979127745
"6175",159.442535140994
"6176",158.937090522394
"6177",158.569923763549
"6178",159.097243009666
"6179",159.229159160805
"6180",158.790204360465
"6181",159.168824680517
"6182",159.138846034347
"6183",158.959974406108
"6184",158.950010648552
"6185",158.993537778885
"6186",159.229512432759
"6187",159.221709070169
"6188",158.886796024277
"6189",159.553450505691
"6190",158.730878528549
"6191",158.493267554605
"6192",159.269696530454
"6193",159.116359284265
"6194",159.170412146258
"6195",159.220125303676
"6196",158.813506639936
"6197",158.763685684023
"6198",158.961685468334
"6199",159.329716061632
"6200",159.103703390464
"6201",159.641957329734
"6202",158.82462509866
"6203",159.243115465983
"6204",158.924556722339
"6205",158.767958201556
"6206",159.14176314506
"6207",158.580329721857
"6208",159.212406229712
"6209",159.138873249186
"6210",159.365609490908
"6211",158.92058056095
"6212",158.605681206003
"6213",158.732182766749
"6214",158.88591638374
"6215",159.176348270495
"6216",159.317730854295
"6217",159.717727333628
"6218",159.350914122636
"6219",159.130005485893
"6220",158.72836890966
"6221",159.238329407714
"6222",160.130371885796
"6223",158.77258878089
"6224",159.359022722477
"6225",159.550915207197
"6226",159.775978158416
"6227",159.594283128076
"6228",159.101724190551
"6229",158.979578024721
"6230",158.852267678117
"6231",159.465560181702
"6232",159.153359443728
"6233",159.210380605346
"6234",159.721520637869
"6235",159.078748907434
"6236",159.148774683925
"6237",158.822230155377
"6238",159.091604166559
"6239",158.81200277987
"6240",159.335365564486
"6241",158.923055784307
"6242",159.19891237645
"6243",158.85369580272
"6244",159.815526314744
"6245",159.300096538596
"6246",159.103966179648
"6247",159.499985867197
"6248",159.289344211146
"6249",159.401460746432
"6250",159.37733596232
"6251",159.617899145996
"6252",158.507165289401
"6253",158.736844166726
"6254",159.003993310375
"6255",159.487350437436
"6256",158.92209813035
"6257",158.916040112819
"6258",159.375935329704
"6259",159.346605668472
"6260",158.927872993569
"6261",158.574347191967
"6262",159.284295722694
"6263",159.509733810502
"6264",158.983694917647
"6265",159.427549882393
"6266",159.287245069406
"6267",159.328678958318
"6268",159.0845321596
"6269",159.400438926319
"6270",158.964578281109
"6271",159.247314798902
"6272",159.335528518354
"6273",159.283449591621
"6274",159.273340389862
"6275",159.106945663845
"6276",159.081462608924
"6277",159.176009950219
"6278",158.332925284031
"6279",158.840178742302
"6280",158.971030716194
"6281",159.725843132947
"6282",159.315703582879
"6283",158.65017702193
"6284",158.78028880845
"6285",159.573396087497
"6286",158.549149349268
"6287",159.18008591054
"6288",159.127865029071
"6289",158.975184069668
"6290",158.916635594198
"6291",158.181709177643
"6292",158.381000370871
"6293",159.665993959061
"6294",158.850381661457
"6295",159.137815414304
"6296",159.235945816827
"6297",159.053318427236
"6298",159.367480601369
"6299",159.279175796325
"6300",158.997882605577
"6301",159.090557676745
"6302",159.537809390929
"6303",158.694983639931
"6304",159.362749227123
"6305",158.700649605227
"6306",159.257844218117
"6307",159.03646389402
"6308",158.799463997601
"6309",159.267694257473
"6310",158.568988986823
"6311",159.546143176055
"6312",158.710194628455
"6313",158.836881767665
"6314",159.126814220671
"6315",159.460116743326
"6316",158.803221494332
"6317",159.439338628999
"6318",160.13561172356
"6319",159.167805634799
"6320",159.118109444453
"6321",159.324726187361
"6322",159.322084027141
"6323",159.029802522298
"6324",159.449650644515
"6325",159.155679115769
"6326",159.310658308526
"6327",159.246980534862
"6328",159.784828708584
"6329",158.779028504564
"6330",159.213671401333
"6331",159.230882505732
"6332",159.002470146473
"6333",158.75720941771
"6334",159.947459501304
"6335",158.680563456459
"6336",158.503028902502
"6337",159.671633697723
"6338",159.518747936135
"6339",159.25645058288
"6340",159.211946471478
"6341",159.543687199268
"6342",158.886525566227
"6343",159.324745150146
"6344",159.007100743688
"6345",158.906914264082
"6346",159.275892580552
"6347",159.441980058863
"6348",159.885195416876
