"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"589",133.762435280778,147.82626866739,136.443640423726,136.283968369548,141.918779102788,144.60401518727,134.306101912427,145.835232762873,138.107054140125,146.321319270704,143.187706506985,150.015904784697,154.291959403176,144.235695656592,148.560048964349,143.320036610477,147.270689498066,149.810679085082,154.318069477586,159.127346317544,159.339406514155,145.868078290255,152.747809253224,165.863315827853,156.645297503348,156.397138512201,155.670914083926,167.742118990264,157.252788568522,170.515425860824,167.329984054807,165.285213673874,168.529102582441,166.683719247022,167.048821561024,172.918184698885,172.259699096279,177.675562662322,167.495508444137,175.24421270925,166.948148777287,165.933388887368,176.565880622891,173.087694501117,172.222916961575,179.197662624638
"590",145.968142303383,139.14958824765,136.862285118577,141.903491942178,140.518577983804,139.464158554436,149.824075225155,142.219783602667,145.487024949528,141.332227559394,146.355174999351,151.173529143213,147.384961775792,144.214337485078,143.526925784544,154.261351068105,157.880513799379,146.015165213703,151.598307263828,153.749478916981,147.942034508352,151.664986770178,158.213479486729,152.798391761335,150.207389467799,157.51604030753,161.685515146587,151.330413281557,158.790207873686,164.287355503364,157.796268277679,167.073856751541,169.87753725922,164.878114862312,157.520022143024,162.546868520807,173.908820358718,165.100445585795,165.555672087159,171.364135919289,179.520942430136,172.211038365367,170.972473929289,173.922920633986,170.831533759071,175.738678771461
"591",128.406267078638,134.6599586336,136.883868943817,129.654315028295,146.289155096738,138.802872858263,143.581996290569,143.983314815167,138.85445373483,152.039503816522,141.717663598334,141.783109560514,144.24601062701,149.921704624665,150.629252285323,148.825126432864,155.24538327511,148.24288559693,154.795421094402,161.620853711418,157.2103930802,162.1665799001,144.650206278532,160.272542940494,146.275489372502,163.528299131671,165.981334563564,159.845363064709,156.636629116728,159.787298991401,163.693719573893,164.360908867553,167.667636826316,165.65076446443,166.504484123184,167.632162726782,166.475958154627,173.033691125474,170.84248594748,167.253435315342,165.980062520359,172.275653983318,172.769953893817,178.916792665416,176.156838643538,179.134610926168
"592",141.971517683113,132.050491408128,137.523645844603,132.026013376333,146.518531624492,141.963558623491,142.580885444153,147.859669187838,142.663932244565,146.277042191773,140.323536124116,150.885763909118,143.583483617857,154.976809190359,152.30011223617,151.310367460435,156.294445207163,149.663587761479,149.992571466028,156.805881199291,150.817236019055,152.74823708548,160.700430877946,158.145967174664,158.123809308445,154.350307687468,160.60078940291,165.482571374578,165.406282509827,161.47459707,167.47617539619,161.069670531082,160.520546251827,161.769811994418,172.599092458157,166.807050984535,167.095487541433,171.539573423171,169.191669131474,170.167180294606,166.780735831049,179.045594706275,171.47794874675,176.104798222003,179.298320959579,175.227260519395
"593",134.068119071142,138.866180416289,139.393465501653,135.941106483299,130.986997627039,137.164358897477,131.829593854186,145.722267201162,149.060427152955,149.785151431212,147.85593986094,144.207474589466,142.604315630771,153.036667013594,144.847968971493,150.931240410568,153.869039102335,147.101193807371,147.972959786238,152.78981039946,152.932022365357,147.381682167337,155.293106618064,163.266797659036,149.555497529468,153.085812445158,160.006563272166,162.165585945986,168.904578928752,165.858390272529,169.330321917652,163.081560414653,164.475225234309,169.881287216174,168.711370944259,171.595890767007,170.317616649346,174.36139461633,178.728311221099,170.050170023136,167.90610079493,180.319978132968,174.662178162719,170.318308917642,175.543945363032,177.708855825835
"594",134.691888230216,134.299480846587,137.244095865144,136.047176329929,138.670021092681,136.014814494746,146.991349945753,146.08281803522,136.880811954551,148.113185126444,142.492729278881,150.55095119996,144.946436074797,158.42556360137,152.622171423968,152.099763739748,150.834917400297,154.508101962324,158.007526796951,155.049689059486,154.875124355735,162.108369629157,150.152762543469,158.685987542624,164.015607615472,166.326448132827,157.474303034238,163.530939330217,165.067841657936,164.261520900125,173.153514042254,164.264364097246,172.529140053622,169.095925224803,164.588510308907,170.57807184701,166.980526217873,160.466483213469,175.107329968222,175.328919581494,172.579786216563,174.716379566549,176.536439585924,168.838938405253,178.104523670107,173.187040956771
"595",134.919774573144,150.796282651732,138.297791566549,132.616798905784,136.560781122903,143.235454362971,140.817830057022,149.219649847163,141.750710738379,138.896817262245,138.748257138421,142.441636079328,148.382806403453,146.961779676507,147.295479575612,146.454527681934,153.667788081726,159.246342991116,156.905455695287,153.403866650034,151.247646847867,150.732075884032,157.664216267514,155.23128559122,161.675239659849,153.466769256889,166.270561191699,168.184033159534,163.677757271229,161.210858908258,158.132497802672,162.57823849665,174.348066955178,162.176783312769,159.874535911812,169.375210791413,162.105197125244,178.104652560175,178.859685911617,173.841096364606,175.888581927544,179.09282871146,174.164530868086,175.086441414048,175.186173491411,175.525329784761
"596",135.045674781594,133.001799474192,135.653979695184,132.54605001758,143.129152024447,152.213849548163,141.151548661167,139.066121250037,142.288263649665,143.929359206844,138.122904043457,149.701983797816,148.619001157124,149.006746909728,147.374861292588,153.562561585819,145.642000866485,152.320465783687,139.891913986133,158.67231920846,152.272857553505,154.920996926848,161.963483829534,157.280354573738,157.390452980202,158.771158598205,165.542877325242,155.560820486885,166.95238912952,162.97713993857,164.455277298189,167.307391452433,164.829460374908,163.838926136681,166.079122492378,171.095745160144,171.685880669953,178.468755470876,176.552731470195,177.445657974427,172.391254180464,176.17063895976,172.643815501218,184.274545784739,181.599833694083,180.21780985549
"597",140.9043174744,126.820173158844,132.992757410252,136.88136284478,143.856020229188,134.074942856737,145.817204675802,145.864469091499,139.939775758144,144.508537902223,155.354457413127,139.683098667834,148.646144415119,156.988701433375,144.659246843808,152.258088643616,157.403981754106,156.449734647421,158.955798170656,148.626141548479,134.828213132075,156.730212886417,144.92600625212,161.910029508903,160.884940384716,162.988250610936,168.034334996343,152.117462768552,164.212478018223,151.888682288751,156.660986674825,156.353160401566,163.097780571147,170.154532262584,163.504817113428,165.975018580087,172.200181171926,176.603476765657,170.049711599261,172.500386869895,171.715191861913,170.445687308958,177.051051340053,186.79339847123,174.072873867308,172.383605783327
"598",144.833180322558,149.858630840328,138.017134479285,139.034985410988,143.193076587182,148.665734131545,142.86637442895,154.274250460265,143.948990951766,152.126934003493,148.330149618895,148.637360986349,138.783055136777,152.58213914012,140.720000068553,156.643631051541,138.816607183152,151.845559230941,158.972740914409,152.833576723358,156.72073520289,163.794285914949,158.24826298266,150.496405103684,159.65667811321,157.053745775591,160.339290997995,163.362598195318,155.218199005174,163.015488102974,159.260598507203,165.152353715299,168.001574602017,157.352021263521,161.642059527982,163.449382979863,170.062498138397,182.539048921594,169.50929606858,168.016065123705,171.296781040367,176.002816683576,170.35399442579,169.999885938035,175.976389580663,178.325218412927
"599",139.341459916736,134.448012965151,138.990491011144,136.449024688419,146.664239740994,139.232790343767,151.888581265765,147.366337143687,144.545511620492,149.339800043655,147.302739156232,145.505906631066,163.97217340528,145.670772254692,147.994056312916,149.351577230918,146.849211300515,148.634260083724,146.671494422367,154.766422286273,158.40626730583,152.625080428108,158.656725592235,151.595305128998,153.048110988575,164.534037632578,167.532185223576,162.808784881884,163.415777598345,155.751209535242,161.742963330699,158.42891297824,168.76302479714,170.612446775221,173.230649182582,171.898051790122,168.945559004281,177.164293238721,169.449796625839,176.124204492598,179.467519899114,174.870134427875,181.193950601693,180.60087705853,181.174443232166,179.653911359532
"600",137.828721766625,134.649030290294,139.157185766975,127.357093355691,138.729001953025,149.765198316512,138.714679851371,141.979249134824,143.291427866091,146.755712441096,134.710422142793,145.448390254464,144.964023215884,145.052818404219,143.523791021955,153.151384895742,156.188828298475,142.31802759098,156.739904845397,153.297888977098,148.005325563956,158.780526734725,156.320330301836,152.343285912567,156.275991527909,158.289308576797,168.659059517633,167.655770651783,156.514754224219,159.576906047328,166.09166022496,177.607571009846,160.207861236389,157.553224153172,158.330150210162,153.279747061697,159.665869331014,172.757230383102,172.990951595491,175.063593779266,169.873598774846,166.268866522427,174.13920519962,184.091060993452,175.397106549343,184.784690320753
"601",145.585073747773,151.629619179343,137.38162110157,138.728505127075,138.760626697034,142.510352438156,149.048224159533,144.922796607439,140.148893451974,150.234977076431,152.826048686092,142.906195289425,139.638430740516,155.127996668678,144.889742487183,152.699236481601,150.958017103765,158.554705478354,145.495740703164,157.518222097614,150.367933247486,146.497948516867,146.687206160155,166.675763563016,160.803858239317,165.207189178114,149.62377688121,153.433575854392,153.727035297675,164.768931776513,163.635679322106,163.923596450332,164.250559630306,170.123940601726,173.710229011522,166.139218492796,171.39548015486,159.732964575,169.668687036852,172.709580617646,169.741845880941,175.400615011704,173.227433726782,178.509175491444,179.833227198484,178.267685928971
"602",129.583169562968,141.038404368261,136.486197959552,136.237153777336,140.05138771487,139.927449623482,144.162004586854,143.543389285867,142.58712514926,144.927944155602,147.49812584527,136.640291685258,143.015375145593,144.686481960012,153.091956027538,144.627663257904,152.931868756503,147.230542678994,149.56302528895,156.157553349555,152.078168020741,158.473847626114,154.318134903571,159.254211577916,156.99674668128,161.332511510145,161.903739583685,161.835589009019,152.189399396349,168.139463993168,163.674136341232,170.999667092999,163.544217413701,158.613918254014,164.264053869879,162.941811786849,168.342124957622,175.003536032411,172.805935559078,165.120953413517,178.233458203838,179.009893493239,172.218332174526,173.68585274617,174.466469502524,185.734662476608
"603",140.881970690077,133.60391360904,151.522510139069,146.165873396125,146.983048154895,145.064397499801,142.157604636454,141.08113344323,136.012457313235,145.59784884845,148.896510469003,153.809983965372,137.676109894098,145.7951859831,149.351604309941,159.157876614433,142.769724849967,158.66976064383,155.367599922122,152.8423702203,156.713523564963,150.719794472713,150.08533582775,151.170639576973,169.376274410144,150.994951046824,165.238952975106,156.63502607745,160.105259333668,161.101743117149,169.706125851409,161.901784656832,165.644688943927,164.003186646707,170.43163538619,164.853297944811,168.193187981253,160.41886767572,176.023411458509,184.787951538617,178.451737661626,169.751671848336,173.497454874075,168.711025517542,180.533890717812,175.793159553417
"604",139.546769399483,137.609182031569,126.386554049416,138.41859384312,133.841663528262,136.050591477053,139.384899257717,150.848135773735,137.88020027843,146.973486200597,143.151641333246,144.903659829185,152.678473638865,143.044322949301,146.720974739967,156.666359727496,156.877025936902,152.872901336515,154.159919797623,150.014714124334,144.635574940044,164.35533485776,161.899833575222,160.542069508659,162.378017532894,155.473703482245,159.07463875542,164.797160052718,164.853808147724,158.590206302167,166.622669807112,159.137383026664,163.290010450787,164.524966708809,172.852774674083,169.752554603808,164.063973324199,166.306733579463,163.953174535883,169.095731699395,166.493354217666,176.622439662484,185.761559715402,164.779051776983,180.332550087359,176.884785963271
"605",130.582475726859,138.372635186316,141.273479235469,144.922755368517,150.125244411755,136.956628208598,148.420194855169,147.282916804758,139.971308438083,149.204471982864,142.903515045434,154.459851750325,150.117300576735,155.978913773323,149.250911402856,148.507329370768,147.652727841793,158.124385217025,153.761781732943,159.368366164092,156.784709641579,153.538520817103,163.415993764587,151.222249712689,153.129789959551,159.729536487819,160.560917084196,153.815407449782,160.204600462422,172.027496716781,166.777259906179,158.570180637937,164.959962477537,172.163793320321,167.653367189307,166.247564549029,173.685505918379,173.974694019716,177.513459550942,166.19792287631,175.382000559167,162.68306902197,178.605500856461,177.23592241464,184.189730901173,171.609003243998
"606",147.64985446338,143.879000655342,138.721869404184,138.487451863992,147.577704848404,135.00789610704,144.574898042126,143.317823574041,145.147635570915,142.772706816287,144.105246730647,145.517754830164,145.485088843569,154.953007396623,143.557843547331,153.921981866282,157.438458033344,164.265114587561,155.133944493078,153.071759265044,152.280394624242,157.79003539302,162.528958417118,157.626385110059,156.079209381541,155.275429581788,164.26345344286,160.13586345491,167.225681982147,170.87547231971,171.901717011428,166.808094385754,158.264314734834,171.051602316262,160.158562063851,180.07801530737,165.604328907123,170.00398441921,166.293610822431,172.904904725282,176.107954590577,177.353691691019,176.165072311273,171.620174851369,181.134624936193,183.280669305952
"607",134.733919238617,131.758128357595,132.967454244973,138.04533819788,141.259515702676,139.314651054077,142.27962577737,144.812745192799,138.92091956896,149.666384484803,143.59640257949,150.37127433453,148.535166902541,148.983300713185,146.129679050316,151.759879671189,151.883223699421,144.57943633964,150.022290573729,160.112640929053,159.74077260966,152.332410825152,150.88301726994,161.112237450314,162.899141562696,171.64063066728,160.569527872901,154.609118106542,163.713835042048,155.651217399138,157.601074484308,169.507985527657,156.119277939685,167.614803719158,163.17854215682,159.409239578088,170.760180485893,172.510824482691,167.662480779814,184.035101301534,173.609254057492,176.368532610734,176.818114480584,177.927878944446,176.190463754604,176.984619082271
"608",132.322859187888,137.559623738756,134.559944386641,138.862961818388,146.913063051796,138.959998882278,136.423979382353,137.632173645645,139.656341176426,149.44016884208,141.993481303262,150.554028211762,147.606552328016,152.634275508965,142.496082690006,156.532988853004,147.305872789009,162.274402274233,152.758690436541,157.07336287979,152.300070385753,148.570533310686,147.381415198226,152.927629268718,150.889544350231,155.353858920702,159.213716969322,154.665317932546,171.029784417459,172.115900303653,160.393550250602,160.478410698438,159.008443359781,164.995179783872,169.476131114343,175.998697835805,170.063564538271,163.300850317894,182.261708012249,171.959076892151,176.480986408923,175.192735725841,183.40041343161,182.979317026052,169.101405273918,171.08120499532
"609",139.376737708934,141.799309177736,129.439582134333,133.410103243955,144.089858017968,136.333776513924,140.005864640074,144.430559534552,143.535657687552,149.691672394905,151.941511776042,148.697515084907,149.146396032593,146.760980996009,142.63273211928,151.50362047335,151.037626218588,151.056398605206,146.14535140805,151.138680314573,144.503636307036,148.590339020135,163.699220609654,146.740607794405,160.717355836017,165.842099585406,157.221279878869,154.746367862678,157.08225665295,160.510339515544,166.224315142538,177.160770046247,167.211011434023,166.160689486958,161.55125248645,162.901380940166,165.977167800618,175.496647821556,169.066664618696,171.0736094679,173.221803285128,178.102297917716,166.132304526849,171.837747070145,170.968447878545,171.523048869225
"610",137.168274630778,133.00573358919,133.523442288369,140.880359033399,137.759024578287,142.310376704406,136.95192228459,132.737150574166,137.374707271717,141.274744395426,136.115151262959,150.09852258021,145.831555891196,159.75527177026,149.758977333444,151.80232440289,160.425586246267,154.209297213658,158.167062583915,147.080391997422,156.118991107415,160.147555303462,157.236573179536,154.771627165543,157.90282714626,160.677706055081,158.925073584766,155.728827486537,159.970993404856,172.05644512131,165.007074583028,175.122246619487,167.094311099196,167.080558002599,171.171298868745,169.968481460761,164.564424991061,177.767959532201,171.633852559681,184.648331003073,178.669383901912,177.393529339533,176.318318192617,182.132957804053,187.462221031334,182.083252896086
"611",145.105711482506,142.826430484257,139.470789305569,135.238146079743,138.773078428165,147.260557178434,139.145946367417,136.480784534478,147.804937976741,145.227042475958,147.117199967766,154.093072882084,137.487254483245,148.557091948926,147.174762648318,147.526244596508,150.255159179328,148.885816730791,147.292632490781,137.530867504714,157.263705631538,152.760966026871,154.967224465172,145.680391001693,154.567184597523,156.885946667093,168.627570351102,153.633138882376,158.145854915941,167.446383291006,169.066421461566,169.460312561337,165.878506432234,168.606712539733,168.628563982554,172.965707273316,163.873325667547,163.289405828,170.370433331327,184.398908005814,176.523188988771,167.85467060511,185.411546680222,184.151293198981,177.52554511675,171.496361982401
"612",136.079083162483,133.003981242259,138.473125552578,144.517809664608,148.89338687655,145.357807565878,142.400072617346,140.033419813903,141.868011504335,138.352431918982,148.063366190479,147.599072857517,144.041133398031,150.304750007395,137.706113558989,149.152717298625,145.600849401817,155.593678351063,156.124340753597,146.436475096979,149.297489176431,157.555657705799,160.386868492176,154.327918538321,154.02538026253,162.269240520491,158.875386317515,153.940185574646,151.786517311651,163.24566363818,165.091835945215,167.608151357237,168.150166512321,177.780436839919,172.789339538365,172.710650287099,172.207230006399,174.032397939472,168.725480028058,168.894137112907,168.752476991639,172.679557229887,176.995764294838,180.606632698389,176.780201884559,174.929799407576
"613",130.740032791054,142.490806374389,133.150520796391,137.347729515938,135.080268169014,148.162237237402,143.488178783651,147.000618468506,144.511513204912,144.65370760731,141.431596996257,144.753677837316,148.186215936153,146.522278379079,153.241957460466,153.16814511997,152.181621172444,145.218038853331,150.452376314265,150.369702030399,152.888409189947,152.849779793366,159.188058136817,151.026862806625,166.883837658176,163.829645621464,163.706615123209,157.91090465661,163.530014264817,165.408447641032,171.038551613645,164.070165788678,163.769751346303,163.945302606329,156.782389884185,173.80343588466,167.021068022528,167.400840984718,174.521144714791,180.345461997275,171.611257988614,167.072095288742,170.772377198513,174.860916256518,171.197948492629,182.56773194127
"614",135.71784037882,133.689030301899,141.504272266391,138.055146557959,127.631977398211,141.247802782529,145.912379411819,140.576477853216,140.788371652762,144.893621434066,140.359929337701,143.666035209976,143.728852834849,144.295280783965,147.605007472417,148.36699216773,159.96442162503,153.369869993716,159.794324902122,161.776628576536,155.101556537058,156.705079467193,163.620909603334,157.007172683704,166.668273941608,158.679163365363,163.161878843842,161.118218708523,164.644517441659,164.248959230932,163.110795947641,168.317502215248,162.586365535772,174.617142711662,172.741106232627,154.875583706636,164.73222479638,169.555286318285,170.81298009567,167.918663894051,170.651339997781,177.835730652281,185.869078792359,180.105130219142,178.210711189674,172.766632556389
"615",139.942197463117,137.884567976283,127.94374895129,145.837667126598,140.748319826498,138.067837517439,137.865635523677,140.256208076541,143.588381113591,142.827474689975,151.47703973639,154.322082072433,153.23814443973,147.263492756302,156.214911325106,151.28045633,149.767533075243,159.834627089922,143.653179091568,148.731205052667,162.738069131322,150.93943958412,145.184007730248,156.969093434723,151.028324530859,163.510587004382,165.209256688786,159.278437064442,164.430278512157,166.167777062748,166.43343552299,160.69101312837,169.90710469263,157.193504617282,173.142011946902,172.769334185199,175.108588526148,169.976633602502,166.48989145614,177.901654987581,177.559912781766,168.837249622125,170.591776308777,181.290233038075,168.108575528799,181.159787180256
"616",129.61373480901,138.191233758102,143.064309873161,144.432504036576,138.132294514017,151.669791368387,139.282007874435,141.397864884928,150.02250799062,138.715548749838,146.842188150027,150.56904345562,150.135299164652,149.221138246842,144.2510795068,150.680281051971,149.185138404631,146.149369114015,146.188224365796,157.15123086941,149.888369451663,157.675213669201,157.05891849058,159.464808242845,153.761011697499,163.450589214807,153.953017788596,169.801658569187,167.755480601822,158.76357802954,164.872598219879,155.753398153212,172.749762926982,158.185764304331,169.710537944385,163.553942602179,167.7245142344,171.386720101687,164.315600566047,166.879550325287,165.176200405677,169.222629561407,176.009183953079,174.382403653117,175.271091268795,168.230615225641
"617",135.13775446599,140.401237013199,139.130074764106,136.718470584201,139.996577492986,148.31396822492,139.164411171706,144.655906651124,145.222778714366,150.474101164388,148.321750787183,143.655244706417,153.246729618812,148.541160279673,152.633466976407,143.39534026577,149.727909978089,137.036316923575,156.24746286628,152.181591951667,154.131435897386,162.180043899614,156.312346958831,158.145903074201,155.360854831934,151.792647203222,152.930278597756,145.329336096454,154.216740271562,162.751227247945,169.233903474235,160.58238845719,172.108116698507,164.773487508941,164.680857259442,161.527925483746,164.108394104784,182.06661764243,171.713420364342,170.36549801807,170.308141859909,177.471747997335,175.221624099331,179.82019528954,173.195774587068,159.565544706488
"618",137.322592451165,143.366380226683,131.940919537065,141.165668460282,134.59830736377,145.839980715919,145.58346506566,141.132824869523,141.310070178825,143.492818253485,148.59397422768,150.669900172964,145.005659849483,142.203258726018,151.671102944361,148.362449154178,151.848396989242,146.406063704186,153.794130380814,158.028130520088,162.237268019894,157.657197197358,148.680537036682,151.552490614247,161.918140233226,141.221449261839,165.729167862912,168.969933568937,162.776939837071,163.998285779069,162.992548985859,160.680873316431,154.176689168586,161.572983503883,166.39472916046,179.400118395659,164.655782078263,166.757730180223,166.993041467378,181.072850508249,169.250283232205,174.959580650298,173.787192031289,179.49222831437,173.793069885292,185.565574366611
"619",136.778961268365,136.909801699556,142.043339339613,139.996943826397,144.555601298506,134.93748411668,134.305313251943,144.883103412965,148.843001000252,155.907026746035,143.372004734801,144.003663274326,151.940128375369,145.13175477664,145.878896131141,150.004657040699,154.482627101325,152.862455878548,150.216650367572,160.435067882155,144.146047446142,160.829397918171,158.899004348042,155.144332891347,162.387477284398,160.018911178512,169.619736179944,167.085548077534,163.080583350665,157.401018694266,169.119910482846,160.708003993791,167.727774696082,169.125450207258,168.187444567189,162.118257888868,169.516951441927,158.225451490364,167.571143262723,171.371787403704,174.285615395289,166.503648159379,166.982850438665,176.463617734765,167.993345424915,181.689597762218
"620",141.090293645107,135.83885469301,140.359744374107,137.639057406144,132.93300191089,134.408358384975,144.41800841862,138.150007901044,141.493019213666,138.839152564766,144.867623444075,150.098030505248,150.060855881968,153.247357211468,152.600117444077,155.378022085103,146.350205771584,149.126412755347,150.541894312958,155.901962687148,155.150115295851,149.676167303967,149.221212771553,150.257985077115,152.433834249191,156.506306293201,155.527069711604,155.824446999918,165.311568264015,162.150631350521,159.593047258207,168.663642528203,170.357966536042,173.01025233984,172.692812433723,167.45725369875,174.601915166738,164.854253702391,170.920290960984,171.711390762856,167.02822430888,168.38974160363,169.872169659955,171.294512736614,185.040073374644,180.864040267233
"621",135.362670254951,135.753219104246,135.48804802483,142.208236232115,141.924673891385,139.318910480545,140.797193549588,143.060771256368,159.326912358193,150.151385921751,139.476444173447,142.708778976154,150.604527855523,156.398628316006,154.242396657676,145.487222536768,151.915418582597,152.986195302002,147.936784634711,158.112318179601,146.104160251773,151.342625111882,157.375262986419,158.999067109338,147.327237903498,151.102598429057,165.393216789014,160.254610904791,159.569474464245,171.318125427927,156.302514045095,162.170373445387,159.394340275729,163.343736249778,161.741286945839,160.598430707378,165.402694377214,178.261972248889,167.586122139418,161.613269835058,177.060440011528,165.751470371708,162.81442163471,178.779751517094,171.760575216202,176.787228211605
"622",142.377563529328,138.032876010908,137.207132851446,142.013166519558,136.072035290606,132.035777067612,145.902995958738,139.70923506321,149.992103877876,145.246829778332,147.204828840802,147.56905153668,152.739774080691,151.931148631939,147.71952271808,154.040354626213,147.886956595804,154.957496415317,144.490963406611,155.095809557828,151.646836765066,161.020830919616,151.630533289943,162.985382703078,160.988078966428,157.303064412846,156.256471799608,164.077880849423,165.249925064833,160.587462807063,169.157204208427,163.524661657199,169.248550811557,170.489614192488,171.795559611146,165.156869467158,170.605064846958,179.897203967759,160.802291386977,182.312399574861,178.355748253797,173.547847221794,179.719445076989,177.478472609139,173.393990879074,178.438598914478
"623",137.330462333614,130.209635753307,140.22340867428,138.753837197977,136.352057917363,137.520946447324,144.338961820987,152.005115354524,146.891894293989,140.863434175834,146.733057592438,145.214964062408,152.65278213593,146.498309209728,151.177843226392,143.511840972684,149.45699401053,146.593596278481,147.676560466199,152.200940634902,147.81006882303,156.203382980903,151.140568023924,164.776234945047,158.321554177006,161.586218523929,156.790519267554,162.702112009598,157.350713999831,162.492186269188,170.603805208926,167.301781122882,165.453154395784,167.05267514803,159.866570318329,167.205178539939,172.723590541414,167.152310484422,167.423469573019,167.372377836697,171.21619372194,169.289258303377,180.018287256464,168.630092110078,177.980253365176,178.611880397359
"624",139.762174788411,138.199321572356,139.79589942778,141.863258537071,141.33560788357,137.504960756565,138.133744485599,147.591220035645,143.237863059288,154.280239420748,156.971660692523,150.30715777413,144.752426651996,154.696465388855,155.031935113656,150.191778379409,146.289609644864,150.293079406546,157.686785005235,159.983290920073,154.290529448676,157.884849262462,162.389472210085,156.610962568401,158.352039528348,166.346115646546,168.645707373393,161.8897507809,168.271219372615,171.231019745695,160.959015442273,161.692635834681,174.827401524684,174.535687679755,163.491418048132,170.301435876309,165.766660933023,173.649104388727,168.741923159791,166.715709323725,175.309225557636,166.601115523658,175.038658510243,167.576780383983,178.329373330063,175.767429512155
"625",131.461388713956,141.102079526695,138.359366721912,138.090358280668,138.643983918509,145.580906947449,140.094701272842,143.953106653102,139.615941616874,146.842030980807,140.396162559871,151.168517412018,143.258430165273,152.581616144223,156.646063567855,155.070803956429,148.544841597716,149.560716741516,152.091090291964,150.481226800859,157.432923651404,148.894065281594,154.539599770714,154.833625330704,159.789740837793,158.219273091092,168.297678771452,165.391891135091,167.494015910125,167.227066943612,165.619322042112,157.406439908061,158.45330695395,166.742678884432,165.089474167303,172.659877273012,167.360233023527,168.780735799667,175.287477844871,183.526519781086,165.91667002984,172.413134002377,164.131962385548,176.770531264138,166.884077187133,172.58982276266
"626",141.844942755203,141.750214583975,148.727631414521,141.430535049437,142.716840223462,140.754551334017,146.367794512197,138.18723166795,138.406833403811,154.529901517902,158.388516942538,151.517431459989,152.371266950325,146.66973477102,153.213375655748,148.570182008465,157.447589622048,146.533709201084,156.603767302103,151.052347603753,164.445458294843,156.898138188201,160.417211047798,156.635354775382,143.565621428517,166.941284263601,164.009577809472,160.873349831049,159.553894209234,160.656795428851,173.87611924449,158.037052106848,158.811789694365,170.890621496891,175.221707558389,172.121867683074,164.498359798289,174.997298337446,165.273905142312,175.772039006546,177.848620968431,172.281398576079,181.979425515732,163.456519811087,179.64052430716,172.28168472348
"627",139.344045079391,142.288740480562,134.029446708484,131.841520227455,137.232051264933,140.901409691809,148.404867684534,143.846891759544,141.903809277955,141.965758380953,143.92417544295,142.27867809295,144.0800756299,150.837178262376,145.463514344612,148.481754192646,156.382991592675,154.135052260018,155.483407720701,155.857198368395,150.203298316212,157.596693657698,162.680959286359,153.826468665465,155.202927077201,158.31305511873,163.681678758146,153.400417977057,161.169673877172,160.407217904155,159.351506384309,163.345287535674,163.149732691873,163.51492107807,163.196649347964,173.786155528526,167.737581463439,170.821814892324,172.888264421847,168.825016608503,171.659082330255,173.577453940227,176.617837152446,176.214899945806,173.207758513741,177.467586446311
"628",132.678468257049,136.941018511451,137.08483706465,138.715264018635,138.629257078097,144.405280237413,146.57098334691,136.69967559936,142.449314552657,140.982256470607,145.451827920146,148.902271463946,147.435077839047,145.16287752642,155.45677834419,150.400036979647,144.557905398309,148.691402582531,151.138382318651,147.252738968004,158.445188237439,157.297453268957,158.829959302474,156.936301743991,161.507756399959,170.99986534468,158.764142792238,167.927036482295,157.669863684866,161.728575811014,162.461703895447,163.239631821315,161.089371848629,165.812578552227,164.585946636168,175.098573465549,171.115919459677,168.21768044075,174.804290964436,165.9444243144,176.327025130201,180.80878392535,171.96286299839,175.982196166596,175.423562746331,178.146821297145
"629",137.210770014554,135.268989728937,141.923251154828,139.555389096934,134.44791490254,151.470163237696,141.565563582209,139.369014724364,145.051235240586,142.843184624906,148.481890305888,148.74242166546,146.679065458677,152.358506811921,153.766696170336,150.324543555884,152.12488804509,151.862482450964,149.562834204193,149.051710708469,145.030409484746,156.851996906586,156.676394570504,154.469599359517,156.641127751445,169.925843288135,157.490381676915,157.787762270549,160.568199575015,161.982539054908,169.315879704638,170.488603248418,168.520740570508,172.627419058569,172.484833212307,164.969114257408,160.649887874727,173.129399601285,174.470901520123,169.166225327523,168.155813219808,172.685239171073,166.698677229472,178.484080171662,176.02882730529,172.077493924661
"630",135.30451129715,132.147004903643,145.725196078069,134.35545800422,142.856211968234,140.959585551399,138.861698710566,138.477629033001,147.083632441718,138.365786316788,152.358586651587,136.093335934852,147.658561830318,158.542130784533,143.946383809417,145.765304525181,147.957862039163,154.517887097592,157.458411762552,155.011790434501,158.248483981645,152.409442876892,160.874015366835,158.340565373452,158.276150627922,160.766659406367,158.781861792683,164.565212371022,167.98425262927,163.213362106237,160.557245073935,158.413188185969,159.654330859055,165.396357798309,174.478255042623,163.351788605184,167.886554202912,180.113296959036,173.441945431457,163.208536871958,174.252913798839,165.02192842174,176.88886192506,180.810516719798,175.812125859053,182.012784051712
